tweet_id,label,tweet
6.49E+17,0,why dont doctors listen to me i need a shit ton of prednisone and some nebbies and ill be fine this isnt my first rodeo dejavu no
7.08E+17,0,user_mention i did hes in a diaper i gave him tylenol about an hour ago but his fever is still high plus he wont drink or eat
6.41E+17,0,user_mention and watch how your life change like it did mines if only i was there to protect or find tam in time the vision after shows
6.94E+17,0,this next month cant go by any faster so i can be in vegas relaxing and letting loose i need it i really do sunglasses and advil
6.39E+17,0,great to see people getting into infrared a tip for grading it avoid the low con ungraded look emo_pos crush the shadows to bring out the ir
6.42E+17,0,my wife asked me to pop to the shops i came back with two blister packs of diazepam aparently she wanted a sliced pan loaf any hoo
6.44E+17,0,user_mention theres a horror game that comes out the that looks good look up the trailer for it its called soma maybe you could play it emo_pos
6.40E+17,0,my therapist is out of town my dogs are on prozac this is normal in a perfect world but we are not in a perfect world rulestoliveby
6.41E+17,0,really skinny her stomach is bloated and she has a growth in his chest lupus scar tissue on her lungs they put her back on prednisone to
5.31E+17,0,took advil that shit aint work at fuckin all man i need some extra strength tylenol my dumb ass tooth i just wanna snatch it out myself
2.69E+17,0,user_mention i drink midol or advil for the pain the day it really feels like im about to give birth all over again but its worth it
6.75E+17,0,user_mention ya they said advil should be fine but gave him some better stuff too ill see when he wakes up how he is feeling pain wise
7.86E+17,0,its okay to give them infant tylenol but not a lot aidens ped had said it was okay to after he had got his shots ran fever
6.42E+17,0,tomorrow im doing brownies and devilled eggs this wont last long so i turn back around same dog i am now and my rx for effexor xr
6.46E+17,0,ive done nothing but eat horribly for two days maybe i should take a xanax and call it a day before i cant fit through the door
6.44E+17,0,user_mention ohh i think the egirl needs the fucking chill pills how about i send u some ritalin and ill trade you for that noose of yours
4.66E+17,0,girl is literally crying in the cubicle next to me im about to give her a valium and explain how this is how big girls solve problems
4.93E+17,0,my poor baby is sick and all we can do is give him acetaminophen and just wait it out my heart is breaking for the little guy
6.45E+17,1,i took percocet before my am lab because my mouth was killing me it made lab so much more interesting now im about to be knocked out
6.44E+17,0,goes to school nurse with organs falling out nurse umm i dont know what you want me to do for that but i can give you tylenol
8.15E+17,0,noo dude the medicine they gave me is literally just hydros on steroids i just sleep for days and when i am awake im funny feelin yunno
7.34E+17,0,i know i can take tylenol when pregnant but i hate the idea of taking anything at all right now so leo i had a movie day
3.58E+17,0,user_mention youll be fine emo_pos take some paracetamol i did that till cm then gas and air and u had a really tough birth good luck emo_pos
6.73E+17,0,user_mention its the only one i take outside of tylenol because i dont trust anything or you can take tylenol pm i only take if i do
6.47E+17,1,but then if i dont go im gonna have to take not only a tramadol which im about to because ow but a muscle relaxer as well
5.98E+17,0,crazy fact im allergic to percs i should have sold the ones the hospital was going to give me but my simple ass asked for motrin lol
6.40E+17,0,not sure if i forgot to take my sertraline yesterday the sick feeling of self doubt in my stomach is telling me i probably didnt have it
6.42E+17,0,user_mention have you tried metformin im on a low dosage for pcos my weight add me on loseit emo_pos and no bs fitness group on loseit app
6.42E+17,1,user_mention i once took zyban for a very short time it took me only a couple of days to see they messed up my thinking and emotions
6.44E+17,0,i have a special place in my heart for kim zolciak but i think she took xanax too many or my tv went to slow motion dwts21
6.41E+17,0,im still not fully clear on why i need a prescription for modafinil if i knew chemistry id try and synthesize my own but i cant so
6.40E+17,0,ive got a con in a month and a new morphine pin to make and a wig to cut so my friend can cosplay maki fuck me
6.94E+17,0,user_mention then he grabbed his tylenol dispenser started to suck on it it was a baby rave how did he know drugs are part of the scene
2.19E+17,0,i just saw this huge ass hairy spider in my master bath while going pee i tried to kill it but he was on steroids or something
6.65E+17,0,user_mention i know he did the fool i miss my baby he gone be alright if he a fever let me know imma bring him some tylenol
7.21E+17,0,user_mention hey scotlyn kept getting a cold and i took her to the dr and they gave her a steroid dosage for days it helped a lot
7.74E+17,0,my bf literally had a liver failure and went into a coma due to taking tylenol and yet doctors still try to give it to my son
6.44E+17,0,sick to death of having to depend on morphine for my pain so stopped taking it and try to endure pain levels too many drugs are bad
6.42E+17,0,a raccoon has been trying to break into our coop everyone wants to eat a chicken if i were a chicken id request xanax in my feed
7.12E+17,0,to trick brynlie into taking her tylenol i have to mix it in pedialyte she is too smart for her own good teething is so much fun
6.06E+17,0,user_mention user_mention have a bath tk paracetamol if u r with ur man ask him cuddle u if not hug pillow beht ya d man na lol
7.99E+17,0,every time i try to give alayna tylenol she shoves her head back and makes a bunch of chins and moves her head around its so cute
6.40E+17,0,user_mention all over me lol if i need to take meds usually its motrin or tylenol and tramadol if its bad so dunno girlie im not taking
6.43E+17,0,if my whole family died in a car accident and i was the only left then yes i would need a fucking xanax how it should be
6.47E+17,0,user_mention i didnt think i could do it either but i did humira and now i do im injections of methotrexate weekly i pregame w xanax ice
6.40E+17,0,if someone scratched your car once on xanax would you let them behind the wheel of your car on xans twice thrice so on asktwitter no ok
6.77E+17,0,user_mention yeah i be rubbing the piss out her gums with it but it dont help at all i just gave her some tylenol now she out
5.02E+17,0,i used to like following u now all u do is get drunk at and do xanax and talk about ur ex lol no thx bye unfollow
